"user_email_hash","model_name","phrase_id","speaker_id","rating"
"7f45a55b","Glow-060spk","p049","VP131","1"
"7f45a55b","Glow-030spk","p034","MS052","1"
"7f45a55b","Glow-030spk","p027","IS038","3"
"7f45a55b","Glow-030spk","p041","VP131","3"
"7f45a55b","GT-000000","p040","MS052","5"
"7f45a55b","Glow-060spk","p056","VP427","1"
"7f45a55b","Tacotron2-030spk","p044","VP131","3"
"7f45a55b","Tacotron2-060spk","p045","VP131","2"
"7f45a55b","GT-000000","p033","MS052","5"
"7f45a55b","Tacotron2-030spk","p058","VP427","3"
"7f45a55b","Glow-060spk","p007","AS009","4"
"7f45a55b","Tacotron2-060spk","p017","IS031","3"
"7f45a55b","Tacotron2-030spk","p030","IS038","4"
"7f45a55b","Tacotron2-180spk","p053","VP427","2"
"7f45a55b","Tacotron2-060spk","p038","MS052","2"
"7f45a55b","Glow-180spk","p008","AS009","4"
"7f45a55b","Tacotron2-030spk","p002","AS009","5"
"7f45a55b","Glow-180spk","p036","MS052","1"
"7f45a55b","Tacotron2-030spk","p009","AS009","5"
"7f45a55b","GT-000000","p054","VP427","4"
"7f45a55b","Glow-030spk","p020","IS031","1"
"7f45a55b","Tacotron2-180spk","p025","IS038","5"
"7f45a55b","Glow-030spk","p048","VP131","2"
"7f45a55b","Tacotron2-180spk","p018","IS031","2"
"7f45a55b","GT-000000","p019","IS031","5"
"7f45a55b","Glow-030spk","p006","AS009","3"
"7f45a55b","GT-000000","p005","AS009","5"
"7f45a55b","Tacotron2-180spk","p039","MS052","3"
"7f45a55b","Tacotron2-060spk","p052","VP427","3"
"7f45a55b","Glow-030spk","p013","IS031","1"
"7f45a55b","Glow-060spk","p021","IS038","1"
"7f45a55b","Tacotron2-060spk","p024","IS038","4"
"7f45a55b","Glow-180spk","p050","VP131","2"
"7f45a55b","Tacotron2-030spk","p037","MS052","1"
"7f45a55b","Glow-180spk","p022","IS038","2"
"7f45a55b","Tacotron2-060spk","p031","MS052","2"
"7f45a55b","Glow-180spk","p001","AS009","2"
"7f45a55b","Tacotron2-030spk","p016","IS031","3"
"7f45a55b","Tacotron2-060spk","p059","VP427","4"
"7f45a55b","GT-000000","p026","IS038","5"
"7f45a55b","Glow-180spk","p057","VP427","1"
"7f45a55b","Glow-060spk","p035","MS052","2"
"7f45a55b","Glow-060spk","p014","IS031","2"
"672b35f5","GT-000000","p041","VP131","5"
"672b35f5","Tacotron2-030spk","p059","VP427","3"
"672b35f5","Tacotron2-180spk","p005","AS009","5"
"672b35f5","Glow-180spk","p009","AS009","1"
"672b35f5","Tacotron2-060spk","p032","MS052","2"
"672b35f5","Glow-180spk","p016","IS031","2"
"672b35f5","GT-000000","p048","VP131","5"
"672b35f5","Tacotron2-180spk","p033","MS052","3"
"672b35f5","Glow-180spk","p037","MS052","2"
"672b35f5","Glow-060spk","p036","MS052","1"
"672b35f5","Tacotron2-060spk","p046","VP131","2"
"672b35f5","Tacotron2-060spk","p060","VP427","5"
"672b35f5","Glow-060spk","p029","IS038","2"
"672b35f5","Tacotron2-060spk","p004","AS009","5"
"672b35f5","GT-000000","p020","IS031","5"
"672b35f5","Glow-060spk","p022","IS038","1"
"672b35f5","Glow-180spk","p051","VP427","1"
"672b35f5","Glow-180spk","p044","VP131","2"
"672b35f5","Tacotron2-030spk","p052","VP427","3"
"672b35f5","Glow-060spk","p001","AS009","3"
"672b35f5","Glow-030spk","p021","IS038","2"
"672b35f5","Glow-060spk","p015","IS031","3"
"672b35f5","Glow-060spk","p008","AS009","3"
"672b35f5","Glow-030spk","p049","VP131","2"
"672b35f5","GT-000000","p034","MS052","5"
"672b35f5","GT-000000","p006","AS009","5"
"672b35f5","Tacotron2-180spk","p019","IS031","4"
"672b35f5","Glow-060spk","p057","VP427","1"
"672b35f5","Tacotron2-180spk","p047","VP131","2"
"672b35f5","Glow-030spk","p056","VP427","1"
"672b35f5","Tacotron2-030spk","p010","AS009","3"
"672b35f5","Tacotron2-030spk","p031","MS052","2"
"672b35f5","GT-000000","p055","VP427","5"
"672b35f5","Glow-030spk","p014","IS031","2"
"672b35f5","Tacotron2-030spk","p038","MS052","2"
"672b35f5","Glow-060spk","p050","VP131","2"
"672b35f5","Tacotron2-030spk","p017","IS031","5"
"672b35f5","Glow-060spk","p043","VP131","2"
"672b35f5","Tacotron2-060spk","p025","IS038","4"
"672b35f5","Tacotron2-060spk","p011","IS031","3"
"672b35f5","Tacotron2-180spk","p026","IS038","3"
"672b35f5","Glow-180spk","p023","IS038","2"
"672b35f5","Tacotron2-060spk","p053","VP427","3"
"672b35f5","Glow-030spk","p042","VP131","2"
"672b35f5","Tacotron2-030spk","p003","AS009","5"
"672b35f5","Glow-030spk","p035","MS052","2"
"672b35f5","GT-000000","p027","IS038","5"
"672b35f5","Tacotron2-030spk","p045","VP131","2"
"672b35f5","Glow-030spk","p007","AS009","2"
"672b35f5","Glow-030spk","p028","IS038","2"
"672b35f5","Tacotron2-060spk","p018","IS031","4"
"672b35f5","Glow-180spk","p030","IS038","2"
"672b35f5","Tacotron2-180spk","p054","VP427","3"
"672b35f5","Glow-180spk","p002","AS009","2"
"89cec1cd","Glow-060spk","p012","IS031","3"
"89cec1cd","Tacotron2-060spk","p036","MS052","2"
"89cec1cd","Tacotron2-180spk","p009","AS009","4"
"89cec1cd","Glow-180spk","p034","MS052","2"
"89cec1cd","Glow-030spk","p025","IS038","2"
"89cec1cd","Glow-060spk","p054","VP427","2"
"89cec1cd","Glow-180spk","p027","IS038","2"
"89cec1cd","GT-000000","p003","AS009","5"
"89cec1cd","Tacotron2-060spk","p050","VP131","2"
"89cec1cd","Tacotron2-060spk","p043","VP131","3"
"89cec1cd","Glow-180spk","p020","IS031","1"
"89cec1cd","Glow-060spk","p047","VP131","3"
"89cec1cd","Tacotron2-180spk","p023","IS038","5"
"89cec1cd","Tacotron2-060spk","p015","IS031","3"
"89cec1cd","Glow-060spk","p040","MS052","1"
"d2a91dfe","Glow-180spk","p047","VP131","2"
"d2a91dfe","Tacotron2-180spk","p043","VP131","2"
"d2a91dfe","Tacotron2-030spk","p027","IS038","3"
"d2a91dfe","Glow-030spk","p045","VP131","2"
"d2a91dfe","GT-000000","p044","VP131","5"
"d2a91dfe","GT-000000","p051","VP427","5"
"d2a91dfe","Tacotron2-060spk","p042","VP131","3"
"d2a91dfe","Tacotron2-180spk","p036","MS052","2"
"89cec1cd","Tacotron2-180spk","p058","VP427","3"
"89cec1cd","Glow-180spk","p048","VP131","1"
"89cec1cd","Tacotron2-030spk","p028","IS038","3"
"89cec1cd","Tacotron2-060spk","p057","VP427","4"
"89cec1cd","Glow-030spk","p032","MS052","2"
"89cec1cd","GT-000000","p031","MS052","5"
"89cec1cd","Tacotron2-180spk","p030","IS038","3"
"89cec1cd","Glow-060spk","p005","AS009","3"
"89cec1cd","Glow-180spk","p006","AS009","2"
"89cec1cd","Glow-180spk","p013","IS031","2"
"89cec1cd","Tacotron2-030spk","p007","AS009","5"
"89cec1cd","Glow-030spk","p018","IS031","2"
"89cec1cd","Tacotron2-180spk","p016","IS031","3"
"89cec1cd","Tacotron2-030spk","p021","IS038","3"
"89cec1cd","Glow-030spk","p046","VP131","2"
"89cec1cd","Glow-030spk","p004","AS009","2"
"89cec1cd","Tacotron2-030spk","p014","IS031","4"
"89cec1cd","Tacotron2-030spk","p056","VP427","3"
"89cec1cd","Tacotron2-060spk","p022","IS038","3"
"89cec1cd","GT-000000","p059","VP427","5"
"89cec1cd","Glow-030spk","p039","MS052","2"
"89cec1cd","Glow-060spk","p019","IS031","3"
"89cec1cd","Glow-030spk","p053","VP427","1"
"89cec1cd","GT-000000","p052","VP427","5"
"89cec1cd","GT-000000","p038","MS052","5"
"89cec1cd","Tacotron2-030spk","p049","VP131","3"
"89cec1cd","Tacotron2-030spk","p035","MS052","3"
"89cec1cd","Glow-180spk","p041","VP131","2"
"89cec1cd","GT-000000","p024","IS038","5"
"89cec1cd","Tacotron2-180spk","p037","MS052","2"
"89cec1cd","Glow-180spk","p055","VP427","2"
"89cec1cd","Tacotron2-060spk","p001","AS009","4"
"89cec1cd","Glow-030spk","p011","IS031","2"
"89cec1cd","Tacotron2-180spk","p051","VP427","3"
"89cec1cd","Glow-060spk","p026","IS038","2"
"89cec1cd","Tacotron2-030spk","p042","VP131","2"
"89cec1cd","Glow-030spk","p060","VP427","1"
"89cec1cd","Tacotron2-180spk","p044","VP131","2"
"89cec1cd","GT-000000","p017","IS031","5"
"89cec1cd","GT-000000","p010","AS009","5"
"89cec1cd","Tacotron2-180spk","p002","AS009","5"
"89cec1cd","GT-000000","p045","VP131","5"
"89cec1cd","Tacotron2-060spk","p008","AS009","4"
"89cec1cd","Glow-060spk","p033","MS052","2"
"89cec1cd","Tacotron2-060spk","p029","IS038","3"
"d2a91dfe","Tacotron2-060spk","p056","VP427","3"
"d2a91dfe","Glow-060spk","p004","AS009","2"
"d2a91dfe","Glow-180spk","p019","IS031","2"
"d2a91dfe","Glow-180spk","p026","IS038","2"
"d2a91dfe","Tacotron2-180spk","p050","VP131","2"
"d2a91dfe","Tacotron2-180spk","p029","IS038","3"
"d2a91dfe","GT-000000","p016","IS031","5"
"d2a91dfe","Glow-180spk","p033","MS052","2"
"d2a91dfe","Tacotron2-180spk","p057","VP427","2"
"d2a91dfe","Tacotron2-030spk","p055","VP427","3"
"d2a91dfe","Glow-060spk","p018","IS031","3"
"d2a91dfe","Tacotron2-180spk","p001","AS009","4"
"d2a91dfe","GT-000000","p037","MS052","5"
"d2a91dfe","Glow-060spk","p032","MS052","1"
"d2a91dfe","Glow-030spk","p010","AS009","1"
"d2a91dfe","Glow-030spk","p052","VP427","1"
"d2a91dfe","Tacotron2-030spk","p006","AS009","4"
"d2a91dfe","Tacotron2-180spk","p008","AS009","4"
"d2a91dfe","Glow-060spk","p060","VP427","2"
"d2a91dfe","Tacotron2-030spk","p013","IS031","3"
"d2a91dfe","Glow-060spk","p039","MS052","1"
"d2a91dfe","Tacotron2-060spk","p021","IS038","2"
"d2a91dfe","Glow-030spk","p031","MS052","2"
"d2a91dfe","Glow-030spk","p059","VP427","2"
"d2a91dfe","Tacotron2-060spk","p049","VP131","2"
"d2a91dfe","Tacotron2-030spk","p041","VP131","2"
"d2a91dfe","Tacotron2-180spk","p015","IS031","2"
"d2a91dfe","Glow-180spk","p012","IS031","3"
"d2a91dfe","Glow-030spk","p038","MS052","2"
"d2a91dfe","Glow-030spk","p024","IS038","2"
"d2a91dfe","Glow-030spk","p003","AS009","2"
"d2a91dfe","Glow-060spk","p011","IS031","2"
"d2a91dfe","GT-000000","p058","VP427","5"
"d2a91dfe","GT-000000","p023","IS038","5"
"d2a91dfe","Tacotron2-060spk","p028","IS038","3"
"d2a91dfe","Tacotron2-030spk","p048","VP131","2"
"d2a91dfe","GT-000000","p030","IS038","5"
"d2a91dfe","Glow-180spk","p005","AS009","1"
"d2a91dfe","Tacotron2-030spk","p034","MS052","2"
"d2a91dfe","Glow-060spk","p046","VP131","2"
"d2a91dfe","Tacotron2-030spk","p020","IS031","3"
"d2a91dfe","GT-000000","p009","AS009","5"
"d2a91dfe","GT-000000","p002","AS009","5"
"d2a91dfe","Glow-060spk","p053","VP427","2"
"d2a91dfe","Tacotron2-060spk","p007","AS009","5"
"d2a91dfe","Glow-180spk","p040","MS052","3"
"d2a91dfe","Glow-030spk","p017","IS031","2"
"d2a91dfe","Glow-060spk","p025","IS038","3"
"d2a91dfe","Glow-180spk","p054","VP427","1"
"d2a91dfe","Tacotron2-180spk","p022","IS038","3"
"d2a91dfe","Tacotron2-060spk","p035","MS052","2"
"d2a91dfe","Tacotron2-060spk","p014","IS031","5"
